25,F,C,41,0,Y,31,18,0,A,12,Y,Y,N,Y,240,501,0.0,Y,N,0,N,N,200.0,0,0,N,0
16,F,S,20,0,Y,31,28,0,A,24,Y,Y,N,Y,0,950,0.0,Y,N,0,N,N,350.0,0,0,N,0
10,M,S,20,0,Y,50,8,0,C,216,Y,Y,Y,Y,24,514,0.0,Y,N,0,N,N,764.0,0,1,N,0
21,F,S,34,0,N,31,12,0,A,24,Y,Y,Y,Y,168,205,0.0,N,N,0,N,N,400.0,0,0,N,0
24,F,S,19,0,Y,50,12,0,C,36,Y,N,Y,Y,12,61,0.0,Y,N,0,N,N,200.0,0,0,N,1
24,M,C,41,0,Y,50,20,0,P,180,Y,Y,N,Y,24,865,0.0,Y,N,0,N,N,800.0,0,1,N,1
16,M,C,50,0,Y,31,3,0,P,240,Y,Y,N,Y,324,158,0.0,Y,N,0,N,N,1518.0,0,1,N,0
21,M,S,44,0,Y,31,25,0,P,60,Y,Y,Y,Y,60,100,0.0,N,N,0,N,N,1000.0,0,0,N,0
17,F,S,38,0,Y,31,12,0,P,288,Y,Y,N,Y,12,263,0.0,Y,N,0,N,N,700.0,0,0,N,1
4,M,S,23,0,Y,31,20,0,C,252,Y,Y,Y,Y,12,950,0.0,Y,N,0,N,N,296.0,0,0,N,1
22,F,S,19,0,Y,31,1,0,C,228,Y,Y,Y,Y,0,30,0.0,Y,N,0,N,N,340.0,0,0,N,0
2,F,S,21,0,Y,31,1,0,P,12,Y,Y,Y,Y,0,60,0.0,Y,N,0,N,N,180.0,0,0,N,0
55,F,S,26,0,Y,31,25,0,P,120,Y,Y,N,Y,0,953,0.0,Y,N,0,N,N,400.0,0,0,N,1
12,F,C,57,0,N,31,18,0,P,36,Y,Y,N,Y,0,703,0.0,Y,N,0,N,N,519.0,0,0,N,0
8,F,V,49,0,Y,31,18,0,P,120,Y,Y,N,Y,0,703,0.0,Y,N,0,N,N,336.0,0,0,N,0
5,F,V,61,0,Y,5,20,0,P,240,Y,Y,N,Y,0,703,0.0,Y,N,0,N,N,1600.0,0,0,N,0
15,F,S,19,0,Y,31,28,0,P,228,Y,Y,Y,Y,12,999,0.0,Y,N,0,N,N,219.0,0,0,N,1
7,M,C,26,0,Y,5,18,0,P,36,Y,Y,Y,Y,36,70,0.0,Y,N,0,N,N,2000.0,0,1,N,0
25,M,S,28,0,Y,31,1,0,A,12,Y,N,Y,Y,12,999,0.0,Y,N,0,N,N,1029.0,0,0,N,0
13,F,S,28,0,Y,31,12,0,P,24,Y,Y,N,Y,24,992,0.0,Y,N,0,N,N,1000.0,0,0,N,0
15,M,C,56,0,Y,31,12,0,P,300,Y,Y,N,Y,12,13,0.0,Y,N,0,N,N,306.0,0,0,N,0
20,F,S,20,0,Y,31,8,0,P,48,Y,Y,Y,Y,12,855,0.0,Y,N,0,N,N,244.0,0,0,N,1
1,M,O,28,0,N,50,8,0,P,336,Y,Y,N,Y,12,110,0.0,Y,N,0,N,N,450.0,0,0,N,0
24,F,C,45,0,Y,31,3,0,P,180,Y,Y,N,Y,0,720,996.0,Y,N,0,N,N,996.0,0,0,N,0
20,F,C,45,0,Y,31,12,0,P,36,Y,Y,Y,Y,36,24,0.0,Y,N,0,N,N,465.0,0,0,N,0
25,M,S,22,0,Y,31,12,0,P,120,Y,Y,Y,Y,12,213,0.0,Y,N,0,N,N,400.0,0,0,N,1
25,F,S,38,0,Y,31,8,0,A,72,Y,Y,Y,Y,168,807,0.0,Y,N,0,N,N,300.0,0,0,N,0
11,F,C,30,0,Y,31,8,0,O,48,Y,Y,Y,Y,24,717,0.0,Y,N,0,N,N,1600.0,0,0,N,0
19,F,C,51,0,Y,31,8,0,P,24,Y,Y,N,Y,0,704,0.0,Y,N,0,N,N,452.0,0,0,N,0
25,F,S,37,0,Y,31,18,0,P,156,Y,Y,Y,Y,108,999,0.0,Y,N,0,N,N,380.0,0,0,N,0
15,F,C,55,0,Y,31,18,0,P,336,Y,Y,N,Y,0,656,0.0,Y,N,0,N,N,0.0,0,0,N,0
25,F,C,48,0,Y,31,8,0,P,156,Y,Y,Y,Y,204,999,0.0,Y,N,0,N,N,1300.0,0,1,N,0
25,M,O,64,0,Y,31,8,0,P,36,Y,Y,N,Y,48,38,0.0,N,N,0,N,N,458.0,0,0,N,0
23,F,D,41,0,Y,31,12,0,P,36,Y,Y,Y,Y,72,712,0.0,Y,N,0,N,N,820.0,0,0,N,0
22,F,C,36,0,Y,50,3,0,P,132,Y,Y,N,Y,60,950,1200.0,Y,N,0,N,N,500.0,0,1,N,0
25,F,S,52,0,Y,31,12,0,P,360,Y,Y,Y,Y,252,251,0.0,Y,N,0,N,N,400.0,0,0,N,0
13,M,C,31,0,Y,31,28,0,P,372,Y,Y,N,Y,0,721,0.0,Y,N,0,N,N,800.0,0,0,N,1
25,M,S,18,0,N,50,8,0,P,216,Y,Y,N,Y,36,24,0.0,Y,N,0,N,N,280.0,0,0,N,0
25,F,C,52,0,Y,5,8,0,P,300,Y,Y,N,Y,60,13,0.0,Y,N,0,N,N,1399.0,0,0,N,0
9,F,C,41,0,Y,5,12,0,P,84,Y,Y,N,Y,0,720,3200.0,Y,N,0,N,N,0.0,0,0,N,0
25,M,S,18,0,Y,50,20,0,P,120,Y,Y,N,Y,60,865,0.0,Y,N,0,N,N,600.0,0,0,N,0
21,F,S,37,0,Y,31,1,0,P,360,Y,Y,Y,Y,60,999,0.0,Y,N,0,N,N,420.0,0,0,N,0
24,F,S,19,0,Y,31,12,0,C,228,Y,Y,Y,Y,12,46,0.0,Y,N,0,N,N,381.0,0,0,N,0
12,M,S,25,0,Y,31,3,0,P,120,Y,Y,N,Y,0,992,0.0,Y,N,0,N,N,598.0,0,2,N,0
1,F,S,50,0,Y,50,3,0,P,60,Y,Y,Y,Y,300,305,0.0,Y,N,0,N,N,2326.0,0,2,N,0
25,F,V,46,0,Y,50,18,0,P,192,Y,Y,N,Y,84,703,0.0,Y,N,0,N,N,656.0,0,0,N,0
25,F,C,34,0,Y,31,3,0,A,72,Y,Y,N,Y,132,24,0.0,N,N,0,N,N,692.0,0,1,N,0
66,F,O,51,0,Y,31,12,0,P,492,Y,Y,N,Y,36,950,0.0,Y,N,0,N,N,400.0,0,0,N,1
10,M,C,57,0,Y,31,8,0,P,120,Y,Y,Y,Y,240,514,0.0,Y,N,0,N,N,4000.0,0,1,N,0
3,M,C,64,0,Y,31,8,0,P,108,Y,Y,N,Y,96,707,0.0,Y,N,0,N,N,449.0,0,1,N,0
55,F,S,36,0,Y,31,18,0,P,24,Y,Y,N,Y,48,950,0.0,Y,N,0,N,N,550.0,0,0,N,0
16,F,S,34,0,N,31,28,0,C,60,Y,Y,N,Y,84,205,0.0,Y,N,0,N,N,540.0,0,0,N,0
20,M,S,19,0,N,50,12,0,P,180,Y,Y,Y,Y,12,63,0.0,Y,N,0,N,N,182.0,0,0,N,0
10,M,C,43,0,Y,31,3,0,P,60,Y,Y,Y,Y,48,863,0.0,Y,N,0,N,N,1300.0,0,1,N,0
16,M,S,21,0,Y,31,12,0,P,252,Y,Y,Y,Y,12,24,0.0,Y,N,0,N,N,474.0,0,0,N,1
17,M,V,50,0,Y,31,20,0,P,12,Y,Y,N,Y,36,999,0.0,Y,N,0,N,N,1600.0,0,0,N,1
12,M,S,49,0,N,31,25,0,P,60,Y,Y,N,Y,0,13,0.0,Y,N,0,N,N,502.0,0,1,N,0
11,M,S,32,0,N,50,18,0,O,12,Y,Y,Y,Y,24,26,0.0,Y,N,0,N,N,226.0,0,0,N,0
24,F,D,62,0,Y,31,25,0,P,360,Y,Y,N,Y,12,13,0.0,Y,N,0,N,N,727.0,0,0,N,0
13,F,S,22,0,Y,31,28,0,P,264,Y,Y,N,Y,0,100,0.0,Y,N,0,N,N,380.0,0,0,N,0
3,F,C,19,0,Y,31,12,0,P,144,Y,Y,Y,Y,0,999,0.0,Y,N,0,N,N,701.0,0,1,N,0
1,F,S,20,0,Y,31,3,0,C,240,Y,N,N,Y,12,806,0.0,Y,N,0,N,N,309.0,0,0,N,0
25,M,S,22,0,N,50,8,0,A,24,Y,Y,Y,Y,0,999,0.0,Y,N,0,N,N,202.0,0,0,N,0
8,M,S,22,0,Y,31,8,0,P,264,Y,Y,N,Y,12,118,0.0,Y,N,0,N,N,350.0,0,0,N,0
7,M,S,21,0,Y,5,20,0,P,228,Y,Y,Y,Y,12,806,0.0,Y,N,0,N,N,300.0,0,0,N,1
25,F,S,36,0,Y,50,12,0,A,36,Y,Y,Y,Y,24,125,0.0,Y,N,0,N,N,2164.0,0,0,N,1
3,F,C,55,0,Y,31,1,0,A,36,Y,N,N,Y,180,131,0.0,Y,N,0,N,N,1200.0,0,0,N,1
55,F,S,47,0,Y,31,12,0,P,456,Y,Y,N,Y,36,13,0.0,Y,N,0,N,N,1030.0,0,0,N,0
22,F,S,18,0,N,50,25,0,P,156,Y,N,Y,Y,12,806,0.0,Y,N,0,N,N,293.0,0,0,N,0
12,M,S,21,0,Y,31,8,0,P,60,Y,Y,Y,Y,12,265,0.0,Y,N,0,N,N,296.0,0,0,N,0
17,F,S,24,0,Y,31,8,0,A,12,Y,Y,N,Y,12,205,0.0,Y,N,0,N,N,500.0,0,0,N,0
21,F,S,36,0,Y,31,12,0,O,180,Y,Y,Y,Y,180,40,0.0,N,N,0,N,N,382.0,0,0,N,0
6,F,S,36,0,Y,5,20,0,P,384,Y,Y,N,Y,24,950,0.0,Y,N,0,N,N,180.0,0,0,N,0
22,M,S,27,0,N,50,18,0,P,48,Y,Y,Y,Y,24,999,0.0,Y,N,0,N,N,575.0,0,0,N,1
55,F,S,28,0,N,50,12,0,A,12,Y,Y,Y,Y,24,801,0.0,Y,N,0,N,N,700.0,0,0,N,0
9,F,S,45,0,Y,5,12,0,A,120,Y,Y,Y,Y,216,117,0.0,Y,N,0,N,N,2000.0,0,0,N,0
15,F,C,40,0,Y,31,8,0,P,36,Y,N,Y,Y,12,855,0.0,Y,N,0,N,N,291.0,0,0,N,0
25,M,O,30,0,Y,31,12,0,P,12,Y,Y,Y,Y,0,992,0.0,Y,N,0,N,N,270.0,0,0,N,0
16,M,S,21,0,Y,31,28,0,A,36,Y,Y,N,Y,12,707,0.0,Y,N,0,N,N,378.0,0,0,N,0
25,F,S,27,0,Y,31,12,0,P,36,Y,Y,N,Y,0,654,0.0,Y,N,0,N,N,669.0,0,0,N,1
25,F,S,31,0,Y,31,18,0,P,240,Y,Y,N,Y,36,999,0.0,Y,N,0,N,N,1520.0,0,2,N,0
22,M,C,74,0,N,50,8,0,P,360,Y,Y,N,Y,12,13,0.0,Y,N,0,N,N,1316.0,0,1,N,1
11,F,C,47,0,Y,31,18,0,P,60,Y,Y,N,Y,60,117,0.0,Y,N,0,N,N,2500.0,0,0,N,0
55,M,C,24,0,Y,31,23,0,P,96,Y,Y,Y,Y,60,110,460.0,Y,N,0,N,N,476.0,0,1,N,0
55,F,S,34,0,Y,31,3,0,P,240,Y,Y,N,Y,48,13,0.0,Y,N,0,N,N,250.0,0,0,N,1
55,F,S,23,0,Y,31,25,0,C,24,Y,Y,Y,Y,12,266,0.0,Y,N,0,N,N,450.0,0,0,N,0
20,F,D,57,0,Y,31,12,0,P,276,Y,Y,N,Y,0,13,0.0,Y,N,0,N,N,2200.0,0,0,N,0
25,M,C,31,0,N,50,18,0,P,36,Y,Y,Y,Y,0,953,0.0,Y,N,0,N,N,705.0,0,0,N,0
22,F,O,35,0,Y,31,28,0,P,120,Y,Y,N,Y,216,950,0.0,Y,N,0,N,N,2500.0,0,0,N,0
6,F,C,31,0,N,50,1,0,P,12,Y,Y,Y,Y,12,251,200.0,Y,N,0,N,N,180.0,0,0,N,0
7,M,C,43,0,Y,5,18,0,P,72,Y,Y,N,Y,216,514,0.0,Y,N,0,N,N,1050.0,0,0,N,0
55,F,S,19,0,N,50,20,0,O,24,Y,Y,Y,Y,12,61,0.0,N,N,0,N,N,500.0,0,0,N,1
17,F,S,22,0,Y,31,25,0,P,120,Y,Y,N,Y,36,61,0.0,Y,N,0,N,N,350.0,0,0,N,0
3,M,C,65,0,Y,31,12,0,P,324,Y,Y,N,Y,36,13,0.0,Y,N,0,N,N,180.0,0,0,N,0
7,M,S,20,0,Y,1,3,0,C,240,Y,Y,N,N,24,514,0.0,N,N,0,N,N,350.0,0,0,N,0
22,M,C,38,0,Y,31,20,0,P,60,Y,Y,N,Y,36,167,0.0,Y,N,0,N,N,962.0,0,1,N,1
8,F,S,38,0,Y,31,8,0,P,36,Y,Y,N,Y,24,501,0.0,Y,N,0,N,N,700.0,0,0,N,0
24,M,S,19,0,N,31,12,0,P,180,Y,Y,N,Y,36,254,0.0,Y,N,0,N,N,255.0,0,0,N,1
19,F,V,53,0,Y,31,23,0,P,84,Y,Y,Y,Y,12,205,0.0,Y,N,0,N,N,420.0,0,0,N,0
25,F,C,27,0,Y,31,3,0,C,60,Y,Y,Y,Y,108,863,1800.0,Y,N,0,N,N,1300.0,0,0,N,0
25,F,S,37,0,Y,31,8,0,P,360,Y,Y,Y,Y,60,205,0.0,Y,N,0,N,N,550.0,0,0,N,0
22,F,O,35,0,N,50,20,0,P,36,Y,Y,Y,Y,48,26,0.0,Y,N,0,N,N,241.0,0,0,N,0
17,M,C,39,0,Y,31,25,0,P,72,Y,Y,Y,Y,72,999,0.0,Y,N,0,N,N,340.0,0,0,N,0
25,F,C,43,0,Y,31,8,0,A,36,Y,Y,N,Y,12,992,0.0,Y,N,0,N,N,570.0,0,0,N,0
22,M,C,20,0,N,50,28,0,P,240,Y,Y,N,Y,24,508,0.0,Y,N,0,N,N,650.0,0,0,N,1
16,F,O,36,0,Y,31,25,0,P,12,Y,Y,N,Y,0,999,0.0,Y,N,0,N,N,0.0,0,0,N,0
22,F,C,26,0,N,31,20,0,P,36,Y,Y,N,Y,12,165,0.0,Y,N,0,N,N,180.0,0,0,N,0
3,M,O,24,0,Y,31,12,0,P,72,Y,N,N,Y,60,706,0.0,Y,N,0,N,N,480.0,0,0,N,1
1,F,S,24,0,Y,31,8,0,P,60,Y,Y,Y,Y,12,264,0.0,N,N,0,N,N,203.0,0,0,N,1
22,M,C,40,0,Y,31,12,0,A,12,Y,N,N,Y,168,514,0.0,Y,N,0,N,N,1064.0,0,1,N,0
2,F,S,20,0,Y,31,3,0,P,156,Y,Y,Y,Y,12,26,0.0,Y,N,0,N,N,235.0,0,0,N,1
23,F,S,43,0,Y,31,28,0,P,60,Y,Y,Y,Y,36,110,0.0,Y,N,0,N,N,350.0,0,0,N,0
24,M,S,21,0,Y,31,8,0,A,24,Y,N,N,Y,12,999,0.0,Y,N,0,N,N,309.0,0,0,N,0
22,F,S,34,0,Y,31,8,0,P,240,Y,Y,N,Y,60,950,0.0,Y,N,0,N,N,800.0,0,0,N,0
11,M,S,18,0,Y,31,9,0,A,12,Y,Y,Y,Y,12,63,0.0,N,N,0,N,N,256.0,0,0,N,0
55,F,V,23,0,Y,31,28,0,A,0,Y,Y,N,Y,36,703,0.0,Y,N,0,N,N,399.0,0,0,N,1
25,F,S,37,0,Y,31,18,0,C,336,Y,Y,Y,Y,48,905,0.0,Y,N,0,N,N,1042.0,0,0,N,0
16,F,C,28,0,Y,31,12,0,P,12,Y,Y,N,Y,12,222,0.0,Y,N,0,N,N,546.0,0,1,N,0
16,F,C,56,0,Y,31,1,0,P,144,Y,Y,N,Y,0,999,0.0,Y,N,0,N,N,400.0,0,0,N,0
16,F,V,41,0,Y,31,23,0,P,360,Y,Y,N,Y,0,703,0.0,Y,N,0,N,N,445.0,0,0,N,0
11,M,S,29,0,Y,31,3,0,O,12,Y,Y,Y,Y,24,999,0.0,Y,N,0,N,N,530.0,0,0,N,0
25,F,D,54,0,Y,31,12,0,P,372,Y,N,N,Y,60,703,0.0,Y,N,0,N,N,340.0,0,0,N,0
19,F,S,31,0,Y,31,12,0,P,240,Y,Y,Y,Y,72,999,0.0,Y,N,0,N,N,1230.0,0,0,N,0
2,M,S,20,0,Y,31,28,0,C,252,Y,Y,Y,Y,0,213,0.0,Y,N,0,N,N,239.0,0,0,N,0
5,F,S,18,0,N,50,18,0,C,48,Y,Y,N,Y,0,251,0.0,Y,N,0,N,N,200.0,0,0,N,0
22,M,C,39,0,N,50,12,0,P,240,Y,Y,N,Y,180,999,0.0,Y,N,0,N,N,1000.0,0,0,N,0
